season,title,rating,votes,double,episode,votes_norm,month,writer_B_J__Novak,writer_Mindy_Kaling,writer_Gene_Stupnitsky,writer_Justin_Spitzer,writer_Brent_Forrester,writer_Jennifer_Celotta,writer_Michael_Schur,writer_Warren_Lieberstein,writer_Halsted_Sullivan,writer_Aaron_Shure,writer_Daniel_Chun,writer_Robert_Padnick,writer_Owen_Ellickson,writer_Carrie_Kemper,writer_Allison_Silverman,writer_Steve_Hely,writer_Lester_Lewis,writer_Steve_Carell,writer_Dan_Greaney,writer_Jonathan_Green,writer_Gabe_Miller,writer_Anthony_Q__Farrell,writer_Graham_Wagner,writer_Dan_Sterling,writer_Amelie_Gillette,writer_Nicki_Schwartz_Wright,writer_Jon_Vitti,writer_Paul_Lieberstein,writer_Ryan_Koh,writer_Tim_McAuliffe,writer_Greg_Daniels,writer_Ricky_Gervais,writer_Stephen_Merchant,writer_Lee_Eisenberg,writer_Caroline_Williams,writer_Jason_Kessler,writer_Peter_Ocko,writer_Charlie_Grandy,writer_Larry_Willmore,writer_Jonathan_Huges,director_Randall_Einhorn,director_Greg_Daniels,director_Paul_Feig,director_Ken_Kwapis,director_Jeffrey_Blitz,director_Ken_Whittingham,director_David_Rogers,director_Matt_Sohn,director_Charles_McDougall,director_Paul_Lieberstein,director_B_J__Novak,director_Brent_Forrester,director_Tucker_Gates,director_Troy_Miller,director_Harold_Ramis,director_Rainn_Wilson,director_John_Krasinski,director_Steve_Carell,director_Jennifer_Celotta,director_Mindy_Kaling,director_Ed_Helms,director_Julian_Farino,director_Lee_Eisenberg,director_Gene_Stupnitsky,director_Victor_Nelli_Jr_,director_Joss_Whedon,director_Claire_Scanlon,director_Dean_Holland,director_Rodman_Flender,director_Dennie_Gordon,director_Jason_Reitman,director_Bryan_Gordon,director_Charlie_Grandy,director_Miguel_Arteta,director_Jesse_Peretz,director_Daniel_Chun,director_Eric_Appel,director_Marc_Webb,director_Roger_Nygard,director_Lee_Kirk,director_Amy_Heckerling,director_John_Scott,director_Seth_Gordon,director_Stephen_Merchant,director_Bryan_Cranston,director_Reginald_Hudlin,director_Craig_Zisk,director_Brian_Baumgartner,director_J_J__Abrams,director_Alex_Hardcastle,director_Kelly_Cantley_Kashima,director_Michael_Spiller,director_Danny_Leiner,director_Asaad_Kelada,director_Jon_Favreau,words,Michael_words,Michael_words_total,Dwight_words,Dwight_words_total,Jim_words,Jim_words_total,Pam_words,Pam_words_total,Andy_words,Andy_words_total,Angela_words,Angela_words_total,Kevin_words,Kevin_words_total,Erin_words,Erin_words_total,Oscar_words,Oscar_words_total,Ryan_words,Ryan_words_total,Darryl_words,Darryl_words_total,Phyllis_words,Phyllis_words_total,Kelly_words,Kelly_words_total,Toby_words,Toby_words_total,Jan_words,Jan_words_total,Stanley_words,Stanley_words_total,Meredith_words,Meredith_words_total,Holly_words,Holly_words_total,Nellie_words,Nellie_words_total,Gabe_words,Gabe_words_total,Robert_words,Robert_words_total,Creed_words,Creed_words_total,David_words,David_words_total,Karen_words,Karen_words_total,Clark_words,Clark_words_total,Charles_words,Charles_words_total,Roy_words,Roy_words_total,Pete_words,Pete_words_total,Jo_words,Jo_words_total,Deangelo_words,Deangelo_words_total,Jim_about_Pam,Jim_about_Dwight,Pam_about_Jim,Pam_about_Michael,Michael_about_Jan,Michael_about_Holly,Dwight_Michael_dialog,Jim_Michael_dialog,Michael_Pam_dialog,Andy_Michael_dialog,Angela_Michael_dialog,Kevin_Michael_dialog,Erin_Michael_dialog,Michael_Oscar_dialog,Michael_Ryan_dialog,Darryl_Michael_dialog,Michael_Phyllis_dialog,Kelly_Michael_dialog,Michael_Toby_dialog,Jan_Michael_dialog,Michael_Stanley_dialog,Meredith_Michael_dialog,Holly_Michael_dialog,Gabe_Michael_dialog,Dwight_Jim_dialog,Dwight_Pam_dialog,Andy_Dwight_dialog,Angela_Dwight_dialog,Dwight_Kevin_dialog,Dwight_Erin_dialog,Dwight_Oscar_dialog,Dwight_Ryan_dialog,Darryl_Dwight_dialog,Dwight_Phyllis_dialog,Dwight_Kelly_dialog,Dwight_Toby_dialog,Dwight_Jan_dialog,Dwight_Stanley_dialog,Dwight_Meredith_dialog,Dwight_Nellie_dialog,Dwight_Gabe_dialog,Jim_Pam_dialog,Andy_Jim_dialog,Angela_Jim_dialog,Jim_Kevin_dialog,Erin_Jim_dialog,Jim_Oscar_dialog,Jim_Ryan_dialog,Darryl_Jim_dialog,Jim_Phyllis_dialog,Jim_Kelly_dialog,Jim_Toby_dialog,Jan_Jim_dialog,Jim_Stanley_dialog,Jim_Meredith_dialog,Jim_Nellie_dialog,Gabe_Jim_dialog,Andy_Pam_dialog,Angela_Pam_dialog,Kevin_Pam_dialog,Erin_Pam_dialog,Oscar_Pam_dialog,Pam_Ryan_dialog,Darryl_Pam_dialog,Pam_Phyllis_dialog,Kelly_Pam_dialog,Pam_Toby_dialog,Jan_Pam_dialog,Meredith_Pam_dialog,Nellie_Pam_dialog,Gabe_Pam_dialog,Andy_Angela_dialog,Andy_Kevin_dialog,Andy_Erin_dialog,Andy_Oscar_dialog,Andy_Ryan_dialog,Andy_Darryl_dialog,Andy_Phyllis_dialog,Andy_Kelly_dialog,Andy_Toby_dialog,Andy_Jan_dialog,Andy_Stanley_dialog,Andy_Meredith_dialog,Andy_Nellie_dialog,Andy_Gabe_dialog,Angela_Kevin_dialog,Angela_Erin_dialog,Angela_Oscar_dialog,Angela_Phyllis_dialog,Angela_Kelly_dialog,Angela_Jan_dialog,Angela_Meredith_dialog,Erin_Kevin_dialog,Kevin_Oscar_dialog,Kevin_Ryan_dialog,Darryl_Kevin_dialog,Kevin_Phyllis_dialog,Kelly_Kevin_dialog,Kevin_Toby_dialog,Jan_Kevin_dialog,Holly_Kevin_dialog,Kevin_Nellie_dialog,Gabe_Kevin_dialog,Erin_Oscar_dialog,Erin_Ryan_dialog,Darryl_Erin_dialog,Erin_Phyllis_dialog,Erin_Kelly_dialog,Erin_Stanley_dialog,Erin_Meredith_dialog,Erin_Nellie_dialog,Erin_Gabe_dialog,Oscar_Ryan_dialog,Darryl_Oscar_dialog,Oscar_Phyllis_dialog,Kelly_Oscar_dialog,Oscar_Toby_dialog,Oscar_Stanley_dialog,Kelly_Ryan_dialog,Ryan_Toby_dialog,Ryan_Stanley_dialog,Nellie_Ryan_dialog,Darryl_Kelly_dialog,Darryl_Toby_dialog,Darryl_Nellie_dialog,Darryl_Gabe_dialog,Kelly_Phyllis_dialog,Phyllis_Stanley_dialog,Holly_Phyllis_dialog,Nellie_Phyllis_dialog,Kelly_Toby_dialog,Jan_Kelly_dialog,Kelly_Stanley_dialog,Kelly_Meredith_dialog,Gabe_Kelly_dialog,Meredith_Toby_dialog,Nellie_Toby_dialog,Gabe_Toby_dialog,Holly_Jan_dialog,Holly_Meredith_dialog,dialog_mean_length,number_of_dialog,stamford,scranton,dunder,stupid,sales,news,pregnancy,bitch,promotion,leaving,hate,love,money,paper,meeting,office,date,death,wedding,party,christmas,halloween,dundies,birthday,valentine,what_she_said,laughing,whispering,screaming,singing,applause,accent,crying,smiling,sigh,kiss,one
2,Halloween,8.1,4857,0,5,0.006342039219577929,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,44.41509433962264,1177.0,15.924528301886792,422.0,15.622641509433961,414.0,7.20754716981132,191.0,0.0,0.0,2.830188679245283,75.0,0.11320754716981132,3.0,0.0,0.0,0.5283018867924528,14.0,0.4150943396226415,11.0,0.0,0.0,0.3018867924528302,8.0,1.1320754716981132,30.0,0.0,0.0,0.0,0.0,0.4150943396226415,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.358490566037736,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24154589371980675,0.966183574879227,1.0471204188481675,2.6178010471204187,0.0,0.0,48,31,21,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.678571428571429,28.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.11320754716981132,0.0,0.0,0.0,0.1509433962264151,0.0,0.2641509433962264,0.0,0.0,0.0,0.0,8,1,0,1,0,0,0,0,0,0,1
2,The Fight,8.1,4867,0,6,0.00635509674319246,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,45.568090249798544,1131.0,19.218372280419022,477.0,16.559226430298146,411.0,9.951651893634166,247.0,0.0,0.0,0.604351329572925,15.0,0.24174053182917,6.0,0.0,0.0,0.0,0.0,2.4174053182917,60.0,0.0,0.0,0.0,0.0,0.28203062046736505,7.0,1.0072522159548751,25.0,0.0,0.0,0.8058017727639001,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45985401459854,0.0,1.6194331983805668,0.0,0.0,33,9,16,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571428571428572,70.0,0.0,0.040290088638195005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040290088638195005,0.120870265914585,0.0,0.0,0.0,0.20145044319097505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,0,0,0,0,0,1
2,The Client,8.6,5125,0,7,0.0066919808524473715,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411,36.540854417254245,881.0,8.751555371215263,211.0,18.166735794276235,438.0,11.613438407299874,280.0,0.0,0.0,0.0,0.0,0.2488593944421402,6.0,0.0,0.0,1.8249688925756948,44.0,1.5346329323931978,37.0,0.0,0.0,0.5806719203649938,14.0,0.3318125259228536,8.0,0.1244296972210701,3.0,12.608875985068435,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1244296972210701,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849315068493149,0.22831050228310498,0.0,2.8571428571428568,0.9080590238365494,0.0,12,0,11,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.134615384615385,52.0,0.0,0.1244296972210701,0.0,0.1244296972210701,0.0,0.0,0.0,0.0,0.0,0.0414765657403567,0.0,0.1244296972210701,0.0414765657403567,0.0,0.1659062629614268,0.0829531314807134,0.1244296972210701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,3,0,0,1,1,0,2,1
2,Performance Review,8.1,4629,0,8,0.006044327681166611,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829,48.14422057264049,1362.0,15.129020855425944,428.0,5.973842347119121,169.0,8.024036762106752,227.0,0.0,0.0,2.2622834924001416,64.0,0.7069635913750442,20.0,0.0,0.0,0.24743725698126545,7.0,0.17674089784376104,5.0,0.0,0.0,0.4595263343937787,13.0,0.3888299752562743,11.0,0.2120890774125133,6.0,16.15411806291976,457.0,1.7320607988688583,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888299752562743,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591715976331361,1.183431952662722,0.4405286343612335,0.0,0.5873715124816447,0.0,26,0,21,0,6,0,0,0,0,0,0,0,0,66,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.774647887323944,71.0,0.0,0.0,0.0,0.10604453870625664,0.0,0.03534817956875221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24743725698126545,0.3534817956875221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1
2,E-Mail Surveillance,8.4,4766,0,9,0.006223215754685692,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,38.0,969.0,11.058823529411764,282.0,18.50980392156863,472.0,11.176470588235292,285.0,0.0,0.0,1.6078431372549018,41.0,2.313725490196078,59.0,0.0,0.0,1.803921568627451,46.0,0.4705882352941176,12.0,0.0,0.0,2.0,51.0,0.1176470588235294,3.0,0.0,0.0,0.0,0.0,0.7843137254901961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21186440677966095,0.423728813559322,0.0,1.0526315789473684,0.0,0.0,11,23,0,0,8,4,0,9,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,48.0,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.392156862745098,0.0392156862745098,0.0,0.0,0.19607843137254904,0.0,0.0,0.0,0.3137254901960784,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,2,2,0,5,0,0,0,0,1,0,1
2,Christmas Party,8.9,5278,0,10,0.0068917609637497036,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,42.31884057971015,1168.0,12.42753623188406,343.0,13.405797101449275,370.0,5.543478260869565,153.0,0.0,0.0,2.028985507246377,56.0,3.0434782608695654,84.0,0.0,0.0,2.608695652173913,72.0,3.9130434782608696,108.0,2.1739130434782608,60.0,1.2318840579710144,34.0,1.4130434782608696,39.0,1.3768115942028984,38.0,0.0,0.0,1.0869565217391304,30.0,1.8115942028985508,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8260869565217392,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810810810810811,0.2702702702702703,0.0,0.6535947712418301,0.0,0.0,15,14,0,0,4,0,0,0,14,13,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9367088607594938,79.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.10869565217391304,0.0,0.0,0.036231884057971016,0.0,0.0,0.0,0.5072463768115942,0.5434782608695652,0.0,0.0,0.036231884057971016,0.0,0.036231884057971016,2,0,0,0,0,0,1,1,0,1,1
2,Booze Cruise,8.6,5086,0,11,0.006641056510350698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,47.02852614896989,1187.0,8.993660855784471,227.0,8.597464342313787,217.0,5.507131537242472,139.0,0.0,0.0,0.277337559429477,7.0,0.0,0.0,0.0,0.0,0.554675118858954,14.0,1.0301109350237718,26.0,0.554675118858954,14.0,0.7923930269413629,20.0,0.9904912836767036,25.0,0.0,0.0,0.0,0.0,1.386687797147385,35.0,0.15847860538827258,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.101426307448494,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608294930875576,0.0,0.0,0.7194244604316546,0.08424599831508002,0.0,23,19,4,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,30.0,0.0,0.07923930269413629,0.0,0.039619651347068144,0.31695721077654515,0.039619651347068144,0.0,0.0,0.0,0.0,0.0,0.039619651347068144,0.0,0.0,0.0,0.19809825673534076,0.039619651347068144,0.0,0.039619651347068144,0.15847860538827258,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,0,0,0,0,0,0,1
2,The Injury,9.1,6120,0,12,0.007991204452093252,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,50.63075349471531,1485.0,9.853392430958065,289.0,10.910330719399932,320.0,11.25127855438118,330.0,0.0,0.0,1.0569382884418683,31.0,0.2727582679849983,8.0,0.0,0.0,0.7500852369587453,22.0,3.4094783498124785,100.0,0.0,0.0,0.7159904534606205,21.0,0.3068530514831231,9.0,1.56836004091374,46.0,0.0,0.0,0.5455165359699966,16.0,0.17047391749062393,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750426184793727,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,2.5,0.6060606060606061,2.4242424242424243,0.0,0.0,18,0,0,0,4,0,0,0,14,0,4,0,13,0,9,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7431192660550456,109.0,0.0,0.0,0.10228435049437436,0.0,0.0,0.03409478349812479,0.0,0.0,0.0,0.0,0.0,0.03409478349812479,0.0,0.06818956699624958,0.0,0.03409478349812479,0.0,0.0,0.0,0.0,0.03409478349812479,0.0,0.0,0.0,0.0,0.03409478349812479,2,0,0,0,0,0,0,0,4,0,1
2,The Secret,8.2,4518,0,13,0.005899389169045312,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476,40.46849757673667,1002.0,19.83037156704362,491.0,18.093699515347332,448.0,7.835218093699515,194.0,0.0,0.0,0.8077544426494345,20.0,2.0193861066235863,50.0,0.0,0.0,2.1405492730210014,53.0,2.0193861066235863,50.0,0.0,0.0,0.0,0.0,2.0597738287560583,51.0,1.0904684975767367,27.0,0.0,0.0,0.2827140549273021,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693053311793216,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.22321428571428573,0.0,3.0927835051546397,0.0,0.0,30,61,0,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.087719298245614,57.0,0.0,0.0,0.04038772213247173,0.1211631663974152,0.0,0.04038772213247173,0.0,0.0,0.0,0.0,0.08077544426494346,0.04038772213247173,0.0,0.0,0.0,0.08077544426494346,0.0,0.0,0.04038772213247173,0.0,0.0,0.0,0.0,0.08077544426494346,0.0,0.0,3,0,0,2,0,0,0,0,0,0,1
2,The Carpet,7.8,4465,0,14,0.005830184293888295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735,49.579524680073135,1356.0,4.497257769652651,123.0,9.140767824497258,250.0,11.590493601462526,317.0,0.0,0.0,0.4753199268738574,13.0,1.1700182815356492,32.0,0.0,0.0,1.4625228519195612,40.0,3.9122486288848255,107.0,0.4387568555758684,12.0,0.21937842778793415,6.0,8.409506398537477,230.0,0.14625228519195613,4.0,0.0,0.0,1.1700182815356492,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7550274223034734,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206581352833638,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3154574132492113,0.3154574132492113,0.0,0.0,50,9,27,0,5,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,44.0,0.0,0.0,0.07312614259597806,0.0,0.21937842778793415,0.0,0.0,0.0,0.0,0.0,0.18281535648994515,0.14625228519195613,0.03656307129798903,0.07312614259597806,0.03656307129798903,0.5484460694698354,0.03656307129798903,0.0,0.03656307129798903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,0,0,1,0,0,0,1,0,1
